LAT,LON,TIME,GROUNDWATER,RAINFALL
26.96111111,77.75222222,JAN 1998,2.25,12.31
26.96111111,77.75222222,JAN 1999,3.07,22.1
26.96111111,77.75222222,JAN 2000,3.0,23.7
26.96111111,77.75222222,JAN 2001,4.0,31.7
26.96111111,77.75222222,JAN 2002,0.0,23.7
26.96111111,77.75222222,JAN 2003,6.7,23.7
26.96111111,77.75222222,JAN 2004,7.3,2.7
26.96111111,77.75222222,JAN 2005,7.18,1.4
26.96111111,77.75222222,JAN 2006,6.97,0
26.96111111,77.75222222,JAN 2007,6.59,1.78
26.96111111,77.75222222,JAN 2008,7.89,2.7
26.96111111,77.75222222,JAN 2009,11.0,1.46
26.96111111,77.75222222,JAN 2010,4.22,3.48
26.96111111,77.75222222,JAN 2011,17.94,0
26.96111111,77.75222222,JAN 2012,0.0,24.92
26.96111111,77.75222222,JAN 2013,0.0,11.64
26.96111111,77.75222222,JAN 2014,0.0,52.31
26.96111111,77.75222222,JAN 2015,0.0,30.73
26.96111111,77.75222222,JAN 2016,0.0,1.1
26.96111111,77.75222222,JAN 2017,0.0,14.38
26.96111111,77.75222222,MAY 1996,3.7,2.7
26.96111111,77.75222222,MAY 1997,1.68,40.7
26.96111111,77.75222222,MAY 1998,4.1,10.26
26.96111111,77.75222222,MAY 1999,4.05,23.7
26.96111111,77.75222222,MAY 2000,4.8,44.3
26.96111111,77.75222222,MAY 2001,6.25,54.3
26.96111111,77.75222222,MAY 2002,6.95,44.3
26.96111111,77.75222222,MAY 2003,6.71,44.3
26.96111111,77.75222222,MAY 2004,7.52,40.3
26.96111111,77.75222222,MAY 2005,6.84,30.7
26.96111111,77.75222222,MAY 2006,6.76,21.41
26.96111111,77.75222222,MAY 2007,7.44,3.1
26.96111111,77.75222222,MAY 2008,8.4,35.71
26.96111111,77.75222222,MAY 2009,8.49,4.3
26.96111111,77.75222222,MAY 2010,17.94,3.54
26.96111111,77.75222222,MAY 2011,0.0,9.51
26.96111111,77.75222222,MAY 2012,0.0,0.4
26.96111111,77.75222222,MAY 2013,0.0,1.63
26.96111111,77.75222222,MAY 2014,0.0,3.39
26.96111111,77.75222222,MAY 2015,0.0,11.21
26.96111111,77.75222222,MAY 2016,0.0,15.31
26.96111111,77.75222222,NOV 1996,6.03,0
26.96111111,77.75222222,NOV 1997,3.6,0
26.96111111,77.75222222,NOV 1998,2.11,0
26.96111111,77.75222222,NOV 1999,3.25,0
26.96111111,77.75222222,NOV 2000,6.01,0
26.96111111,77.75222222,NOV 2001,5.81,0
26.96111111,77.75222222,NOV 2002,7.72,0
26.96111111,77.75222222,NOV 2004,0.0,0
26.96111111,77.75222222,NOV 2005,5.94,0
26.96111111,77.75222222,NOV 2006,7.51,0
26.96111111,77.75222222,NOV 2007,8.19,0
26.96111111,77.75222222,NOV 2008,8.13,0
26.96111111,77.75222222,NOV 2009,17.94,18
26.96111111,77.75222222,NOV 2010,0.0,0
26.96111111,77.75222222,NOV 2011,0.0,0
26.96111111,77.75222222,NOV 2012,0.0,0
26.96111111,77.75222222,NOV 2013,0.0,0
26.96111111,77.75222222,NOV 2014,0.0,0
26.96111111,77.75222222,NOV 2015,0.0,0
26.96111111,77.75222222,NOV 2016,0.0,0
27.0,77.96833333,AUG 1996,0.0,40.7
27.0,77.96833333,AUG 1997,0.0,132.4
27.0,77.96833333,AUG 1998,0.0,232.4
27.0,77.96833333,AUG 1999,0.0,532.4
27.0,77.96833333,AUG 2000,0.0,432.44
27.0,77.96833333,AUG 2001,0.0,232.44
27.0,77.96833333,AUG 2002,0.0,432.44
27.0,77.96833333,AUG 2003,15.4,432.44
27.0,77.96833333,AUG 2004,15.73,139.4
27.0,77.96833333,AUG 2005,16.35,108.9
27.0,77.96833333,AUG 2006,17.84,32.44
27.0,77.96833333,AUG 2007,20.3,92.04
27.0,77.96833333,AUG 2008,21.45,176.58
27.0,77.96833333,AUG 2009,22.3,103.16
27.0,77.96833333,AUG 2010,21.57,157.52
27.0,77.96833333,AUG 2011,23.1,166.64
27.0,77.96833333,AUG 2012,0.0,284.33
27.0,77.96833333,AUG 2013,24.42,339.85
27.0,77.96833333,AUG 2014,23.26,125.24
27.0,77.96833333,AUG 2015,24.39,145.64
27.0,77.96833333,AUG 2016,0.0,189.15
27.0,77.96833333,JAN 1997,0.0,2.7
27.0,77.96833333,JAN 1998,0.0,12.31
27.0,77.96833333,JAN 1999,0.0,22.1
27.0,77.96833333,JAN 2000,0.0,23.7
27.0,77.96833333,JAN 2001,0.0,31.7
27.0,77.96833333,JAN 2002,0.0,23.7
27.0,77.96833333,JAN 2003,0.0,23.7
27.0,77.96833333,JAN 2004,0.0,2.7
27.0,77.96833333,JAN 2005,15.5,1.4
27.0,77.96833333,JAN 2006,18.95,0
27.0,77.96833333,JAN 2007,18.04,1.78
27.0,77.96833333,JAN 2008,19.06,2.7
27.0,77.96833333,JAN 2009,21.4,1.46
27.0,77.96833333,JAN 2010,18.54,3.48
27.0,77.96833333,JAN 2011,23.3,0
27.0,77.96833333,JAN 2012,23.38,24.92
27.0,77.96833333,JAN 2013,0.0,11.64
27.0,77.96833333,JAN 2014,24.1,52.31
27.0,77.96833333,JAN 2015,0.0,30.73
27.0,77.96833333,JAN 2016,0.0,1.1
27.0,77.96833333,JAN 2017,0.0,14.38
27.0,77.96833333,MAY 1996,0.0,2.7
27.0,77.96833333,MAY 1997,0.0,40.7
27.0,77.96833333,MAY 1998,0.0,10.26
27.0,77.96833333,MAY 1999,0.0,23.7
27.0,77.96833333,MAY 2000,0.0,44.3
27.0,77.96833333,MAY 2001,0.0,54.3
27.0,77.96833333,MAY 2002,0.0,44.3
27.0,77.96833333,MAY 2003,0.0,44.3
27.0,77.96833333,MAY 2004,16.1,40.3
27.0,77.96833333,MAY 2005,16.82,30.7
27.0,77.96833333,MAY 2006,17.82,21.41
27.0,77.96833333,MAY 2007,20.01,3.1
27.0,77.96833333,MAY 2008,22.4,35.71
27.0,77.96833333,MAY 2009,23.1,4.3
27.0,77.96833333,MAY 2010,23.4,3.54
27.0,77.96833333,MAY 2011,23.96,9.51
27.0,77.96833333,MAY 2012,24.1,0.4
27.0,77.96833333,MAY 2013,0.0,1.63
27.0,77.96833333,MAY 2014,23.82,3.39
27.0,77.96833333,MAY 2015,24.39,11.21
27.0,77.96833333,MAY 2016,0.0,15.31
27.0,77.96833333,NOV 1996,0.0,0
27.0,77.96833333,NOV 1997,0.0,0
27.0,77.96833333,NOV 1998,0.0,0
27.0,77.96833333,NOV 1999,0.0,0
27.0,77.96833333,NOV 2000,0.0,0
27.0,77.96833333,NOV 2001,0.0,0
27.0,77.96833333,NOV 2002,0.0,0
27.0,77.96833333,NOV 2004,15.73,0
27.0,77.96833333,NOV 2005,18.23,0
27.0,77.96833333,NOV 2006,18.95,0
27.0,77.96833333,NOV 2007,20.54,0
27.0,77.96833333,NOV 2008,21.52,0
27.0,77.96833333,NOV 2009,22.4,18
27.0,77.96833333,NOV 2010,23.43,0
27.0,77.96833333,NOV 2011,0.0,0
27.0,77.96833333,NOV 2012,24.1,0
27.0,77.96833333,NOV 2013,23.82,0
27.0,77.96833333,NOV 2014,0.0,0
27.0,77.96833333,NOV 2015,0.0,0
27.0,77.96833333,NOV 2016,0.0,0
27.02361111,77.85,AUG 1996,10.75,40.7
27.02361111,77.85,AUG 1997,8.85,132.4
27.02361111,77.85,AUG 1998,8.65,232.4
27.02361111,77.85,AUG 1999,8.0,532.4
27.02361111,77.85,AUG 2000,9.05,432.44
27.02361111,77.85,AUG 2001,10.45,232.44
27.02361111,77.85,AUG 2002,11.25,432.44
27.02361111,77.85,AUG 2003,11.5,432.44
27.02361111,77.85,AUG 2004,12.01,139.4
27.02361111,77.85,AUG 2005,11.38,108.9
27.02361111,77.85,AUG 2006,12.45,32.44
27.02361111,77.85,AUG 2007,13.57,92.04
27.02361111,77.85,AUG 2008,13.27,176.58
27.02361111,77.85,AUG 2009,14.25,103.16
27.02361111,77.85,AUG 2010,14.58,157.52
27.02361111,77.85,AUG 2011,13.85,166.64
27.02361111,77.85,AUG 2012,0.0,284.33
27.02361111,77.85,AUG 2013,13.03,339.85
27.02361111,77.85,AUG 2014,12.65,125.24
27.02361111,77.85,AUG 2015,14.15,145.64
27.02361111,77.85,AUG 2016,15.28,189.15
27.02361111,77.85,JAN 1997,11.95,2.7
27.02361111,77.85,JAN 1998,11.0,12.31
27.02361111,77.85,JAN 1999,8.26,22.1
27.02361111,77.85,JAN 2000,7.45,23.7
27.02361111,77.85,JAN 2001,7.25,31.7
27.02361111,77.85,JAN 2002,0.0,23.7
27.02361111,77.85,JAN 2003,10.45,23.7
27.02361111,77.85,JAN 2004,11.58,2.7
27.02361111,77.85,JAN 2005,11.15,1.4
27.02361111,77.85,JAN 2006,11.85,0
27.02361111,77.85,JAN 2007,11.81,1.78
27.02361111,77.85,JAN 2008,12.88,2.7
27.02361111,77.85,JAN 2009,13.8,1.46
27.02361111,77.85,JAN 2010,12.11,3.48
27.02361111,77.85,JAN 2011,15.95,0
27.02361111,77.85,JAN 2012,14.17,24.92
27.02361111,77.85,JAN 2013,13.25,11.64
27.02361111,77.85,JAN 2014,13.07,52.31
27.02361111,77.85,JAN 2015,11.45,30.73
27.02361111,77.85,JAN 2016,12.35,1.1
27.02361111,77.85,JAN 2017,0.0,14.38
27.02361111,77.85,MAY 1996,12.25,2.7
27.02361111,77.85,MAY 1997,9.71,40.7
27.02361111,77.85,MAY 1998,9.0,10.26
27.02361111,77.85,MAY 1999,8.1,23.7
27.02361111,77.85,MAY 2000,8.35,44.3
27.02361111,77.85,MAY 2001,10.8,54.3
27.02361111,77.85,MAY 2002,11.05,44.3
27.02361111,77.85,MAY 2003,11.68,44.3
27.02361111,77.85,MAY 2004,12.08,40.3
27.02361111,77.85,MAY 2005,12.25,30.7
27.02361111,77.85,MAY 2006,12.32,21.41
27.02361111,77.85,MAY 2007,13.78,3.1
27.02361111,77.85,MAY 2008,0.0,35.71
27.02361111,77.85,MAY 2009,14.15,4.3
27.02361111,77.85,MAY 2010,14.86,3.54
27.02361111,77.85,MAY 2011,14.18,9.51
27.02361111,77.85,MAY 2012,13.91,0.4
27.02361111,77.85,MAY 2013,13.65,1.63
27.02361111,77.85,MAY 2014,11.75,3.39
27.02361111,77.85,MAY 2015,13.95,11.21
27.02361111,77.85,MAY 2016,15.45,15.31
27.02361111,77.85,NOV 1996,11.03,0
27.02361111,77.85,NOV 1997,11.57,0
27.02361111,77.85,NOV 1998,7.18,0
27.02361111,77.85,NOV 1999,7.4,0
27.02361111,77.85,NOV 2000,11.15,0
27.02361111,77.85,NOV 2001,10.18,0
27.02361111,77.85,NOV 2002,11.41,0
27.02361111,77.85,NOV 2004,11.59,0
27.02361111,77.85,NOV 2005,11.35,0
27.02361111,77.85,NOV 2006,12.81,0
27.02361111,77.85,NOV 2007,12.8,0
27.02361111,77.85,NOV 2008,13.2,0
27.02361111,77.85,NOV 2009,13.97,18
27.02361111,77.85,NOV 2010,13.7,0
27.02361111,77.85,NOV 2011,13.05,0
27.02361111,77.85,NOV 2012,13.16,0
27.02361111,77.85,NOV 2013,11.75,0
27.02361111,77.85,NOV 2014,0.0,0
27.02361111,77.85,NOV 2015,14.3,0
27.02361111,77.85,NOV 2016,15.0,0
27.03166667,78.125,AUG 1996,22.5,40.7
27.03166667,78.125,AUG 1997,22.85,132.4
27.03166667,78.125,AUG 1998,24.3,232.4
27.03166667,78.125,AUG 1999,23.7,532.4
27.03166667,78.125,AUG 2000,0.0,432.44
27.03166667,78.125,AUG 2001,0.0,232.44
27.03166667,78.125,AUG 2002,0.0,432.44
27.03166667,78.125,AUG 2003,0.0,432.44
27.03166667,78.125,AUG 2004,0.0,139.4
27.03166667,78.125,AUG 2005,0.0,108.9
27.03166667,78.125,AUG 2006,0.0,32.44
27.03166667,78.125,AUG 2007,0.0,92.04
27.03166667,78.125,AUG 2008,0.0,176.58
27.03166667,78.125,AUG 2009,0.0,103.16
27.03166667,78.125,AUG 2010,0.0,157.52
27.03166667,78.125,AUG 2011,0.0,166.64
27.03166667,78.125,AUG 2012,0.0,284.33
27.03166667,78.125,AUG 2013,0.0,339.85
27.03166667,78.125,AUG 2014,0.0,125.24
27.03166667,78.125,AUG 2015,0.0,145.64
27.03166667,78.125,AUG 2016,0.0,189.15
27.03166667,78.125,JAN 1997,23.21,2.7
27.03166667,78.125,JAN 1998,24.3,12.31
27.03166667,78.125,JAN 1999,23.3,22.1
27.03166667,78.125,JAN 2000,0.0,23.7
27.03166667,78.125,JAN 2001,0.0,31.7
27.03166667,78.125,JAN 2002,0.0,23.7
27.03166667,78.125,JAN 2003,0.0,23.7
27.03166667,78.125,JAN 2004,0.0,2.7
27.03166667,78.125,JAN 2005,0.0,1.4
27.03166667,78.125,JAN 2006,0.0,0
27.03166667,78.125,JAN 2007,0.0,1.78
27.03166667,78.125,JAN 2008,0.0,2.7
27.03166667,78.125,JAN 2009,0.0,1.46
27.03166667,78.125,JAN 2010,0.0,3.48
27.03166667,78.125,JAN 2011,0.0,0
27.03166667,78.125,JAN 2012,0.0,24.92
27.03166667,78.125,JAN 2013,0.0,11.64
27.03166667,78.125,JAN 2014,0.0,52.31
27.03166667,78.125,JAN 2015,0.0,30.73
27.03166667,78.125,JAN 2016,0.0,1.1
27.03166667,78.125,JAN 2017,0.0,14.38
27.03166667,78.125,MAY 1996,23.5,2.7
27.03166667,78.125,MAY 1997,8.4,40.7
27.03166667,78.125,MAY 1998,24.3,10.26
27.03166667,78.125,MAY 1999,24.3,23.7
27.03166667,78.125,MAY 2000,0.0,44.3
27.03166667,78.125,MAY 2001,0.0,54.3
27.03166667,78.125,MAY 2002,0.0,44.3
27.03166667,78.125,MAY 2003,0.0,44.3
27.03166667,78.125,MAY 2004,0.0,40.3
27.03166667,78.125,MAY 2005,0.0,30.7
27.03166667,78.125,MAY 2006,0.0,21.41
27.03166667,78.125,MAY 2007,0.0,3.1
27.03166667,78.125,MAY 2008,0.0,35.71
27.03166667,78.125,MAY 2009,0.0,4.3
27.03166667,78.125,MAY 2010,0.0,3.54
27.03166667,78.125,MAY 2011,0.0,9.51
27.03166667,78.125,MAY 2012,0.0,0.4
27.03166667,78.125,MAY 2013,0.0,1.63
27.03166667,78.125,MAY 2014,0.0,3.39
27.03166667,78.125,MAY 2015,0.0,11.21
27.03166667,78.125,MAY 2016,0.0,15.31
27.03166667,78.125,NOV 1996,20.11,0
27.03166667,78.125,NOV 1997,24.3,0
27.03166667,78.125,NOV 1998,22.85,0
27.03166667,78.125,NOV 1999,23.6,0
27.03166667,78.125,NOV 2000,0.0,0
27.03166667,78.125,NOV 2001,0.0,0
27.03166667,78.125,NOV 2002,0.0,0
27.03166667,78.125,NOV 2004,0.0,0
27.03166667,78.125,NOV 2005,0.0,0
27.03166667,78.125,NOV 2006,0.0,0
27.03166667,78.125,NOV 2007,0.0,0
27.03166667,78.125,NOV 2008,0.0,0
27.03166667,78.125,NOV 2009,0.0,18
27.03166667,78.125,NOV 2010,0.0,0
27.03166667,78.125,NOV 2011,0.0,0
27.03166667,78.125,NOV 2012,0.0,0
27.03166667,78.125,NOV 2013,0.0,0
27.03166667,78.125,NOV 2014,0.0,0
27.03166667,78.125,NOV 2015,0.0,0
27.03166667,78.125,NOV 2016,0.0,0
27.04166667,78.25,AUG 1996,0.0,40.7
27.04166667,78.25,AUG 1997,0.0,132.4
27.04166667,78.25,AUG 1998,0.0,232.4
27.04166667,78.25,AUG 1999,0.0,532.4
27.04166667,78.25,AUG 2000,0.0,432.44
27.04166667,78.25,AUG 2001,20.53,232.44
27.04166667,78.25,AUG 2002,0.0,432.44
27.04166667,78.25,AUG 2003,0.0,432.44
27.04166667,78.25,AUG 2004,0.0,139.4
27.04166667,78.25,AUG 2005,0.0,108.9
27.04166667,78.25,AUG 2006,0.0,32.44
27.04166667,78.25,AUG 2007,0.0,92.04
27.04166667,78.25,AUG 2008,0.0,176.58
27.04166667,78.25,AUG 2009,0.0,103.16
27.04166667,78.25,AUG 2010,0.0,157.52
27.04166667,78.25,AUG 2011,0.0,166.64
27.04166667,78.25,AUG 2012,0.0,284.33
27.04166667,78.25,AUG 2013,0.0,339.85
27.04166667,78.25,AUG 2014,0.0,125.24
27.04166667,78.25,AUG 2015,0.0,145.64
27.04166667,78.25,AUG 2016,0.0,189.15
27.04166667,78.25,JAN 1997,0.0,2.7
27.04166667,78.25,JAN 1998,0.0,12.31
27.04166667,78.25,JAN 1999,0.0,22.1
27.04166667,78.25,JAN 2000,0.0,23.7
27.04166667,78.25,JAN 2001,0.0,31.7
27.04166667,78.25,JAN 2002,0.0,23.7
27.04166667,78.25,JAN 2003,19.83,23.7
27.04166667,78.25,JAN 2004,0.0,2.7
27.04166667,78.25,JAN 2005,0.0,1.4
27.04166667,78.25,JAN 2006,0.0,0
27.04166667,78.25,JAN 2007,0.0,1.78
27.04166667,78.25,JAN 2008,0.0,2.7
27.04166667,78.25,JAN 2009,0.0,1.46
27.04166667,78.25,JAN 2010,0.0,3.48
27.04166667,78.25,JAN 2011,0.0,0
27.04166667,78.25,JAN 2012,0.0,24.92
27.04166667,78.25,JAN 2013,0.0,11.64
27.04166667,78.25,JAN 2014,0.0,52.31
27.04166667,78.25,JAN 2015,0.0,30.73
27.04166667,78.25,JAN 2016,0.0,1.1
27.04166667,78.25,JAN 2017,0.0,14.38
27.04166667,78.25,MAY 1996,0.0,2.7
27.04166667,78.25,MAY 1997,0.0,40.7
27.04166667,78.25,MAY 1998,0.0,10.26
27.04166667,78.25,MAY 1999,0.0,23.7
27.04166667,78.25,MAY 2000,0.0,44.3
27.04166667,78.25,MAY 2001,0.0,54.3
27.04166667,78.25,MAY 2002,21.01,44.3
27.04166667,78.25,MAY 2003,0.0,44.3
27.04166667,78.25,MAY 2004,0.0,40.3
27.04166667,78.25,MAY 2005,0.0,30.7
27.04166667,78.25,MAY 2006,0.0,21.41
27.04166667,78.25,MAY 2007,0.0,3.1
27.04166667,78.25,MAY 2008,0.0,35.71
27.04166667,78.25,MAY 2009,0.0,4.3
27.04166667,78.25,MAY 2010,0.0,3.54
27.04166667,78.25,MAY 2011,0.0,9.51
27.04166667,78.25,MAY 2012,0.0,0.4
27.04166667,78.25,MAY 2013,0.0,1.63
27.04166667,78.25,MAY 2014,0.0,3.39
27.04166667,78.25,MAY 2015,0.0,11.21
27.04166667,78.25,MAY 2016,0.0,15.31
27.04166667,78.25,NOV 1996,0.0,0
27.04166667,78.25,NOV 1997,0.0,0
27.04166667,78.25,NOV 1998,0.0,0
27.04166667,78.25,NOV 1999,0.0,0
27.04166667,78.25,NOV 2000,0.0,0
27.04166667,78.25,NOV 2001,20.23,0
27.04166667,78.25,NOV 2002,0.0,0
27.04166667,78.25,NOV 2004,0.0,0
27.04166667,78.25,NOV 2005,0.0,0
27.04166667,78.25,NOV 2006,0.0,0
27.04166667,78.25,NOV 2007,0.0,0
27.04166667,78.25,NOV 2008,0.0,0
27.04166667,78.25,NOV 2009,0.0,18
27.04166667,78.25,NOV 2010,0.0,0
27.04166667,78.25,NOV 2011,0.0,0
27.04166667,78.25,NOV 2012,0.0,0
27.04166667,78.25,NOV 2013,0.0,0
27.04166667,78.25,NOV 2014,0.0,0
27.04166667,78.25,NOV 2015,0.0,0
27.04166667,78.25,NOV 2016,0.0,0
27.07388889,77.98333333,AUG 1996,13.8,40.7
27.07388889,77.98333333,AUG 1997,13.1,132.4
27.07388889,77.98333333,AUG 1998,13.8,232.4
27.07388889,77.98333333,AUG 1999,13.5,532.4
27.07388889,77.98333333,AUG 2000,13.85,432.44
27.07388889,77.98333333,AUG 2001,14.2,232.44
27.07388889,77.98333333,AUG 2002,0.0,432.44
27.07388889,77.98333333,AUG 2003,0.0,432.44
27.07388889,77.98333333,AUG 2004,0.0,139.4
27.07388889,77.98333333,AUG 2005,0.0,108.9
27.07388889,77.98333333,AUG 2006,0.0,32.44
27.07388889,77.98333333,AUG 2007,0.0,92.04
27.07388889,77.98333333,AUG 2008,0.0,176.58
27.07388889,77.98333333,AUG 2009,0.0,103.16
27.07388889,77.98333333,AUG 2010,0.0,157.52
27.07388889,77.98333333,AUG 2011,0.0,166.64
27.07388889,77.98333333,AUG 2012,0.0,284.33
27.07388889,77.98333333,AUG 2013,0.0,339.85
27.07388889,77.98333333,AUG 2014,0.0,125.24
27.07388889,77.98333333,AUG 2015,0.0,145.64
27.07388889,77.98333333,AUG 2016,0.0,189.15
27.07388889,77.98333333,JAN 1997,15.4,2.7
27.07388889,77.98333333,JAN 1998,13.6,12.31
27.07388889,77.98333333,JAN 1999,13.52,22.1
27.07388889,77.98333333,JAN 2000,13.75,23.7
27.07388889,77.98333333,JAN 2001,14.15,31.7
27.07388889,77.98333333,JAN 2002,0.0,23.7
27.07388889,77.98333333,JAN 2003,0.0,23.7
27.07388889,77.98333333,JAN 2004,0.0,2.7
27.07388889,77.98333333,JAN 2005,0.0,1.4
27.07388889,77.98333333,JAN 2006,0.0,0
27.07388889,77.98333333,JAN 2007,0.0,1.78
27.07388889,77.98333333,JAN 2008,0.0,2.7
27.07388889,77.98333333,JAN 2009,0.0,1.46
27.07388889,77.98333333,JAN 2010,0.0,3.48
27.07388889,77.98333333,JAN 2011,0.0,0
27.07388889,77.98333333,JAN 2012,0.0,24.92
27.07388889,77.98333333,JAN 2013,0.0,11.64
27.07388889,77.98333333,JAN 2014,0.0,52.31
27.07388889,77.98333333,JAN 2015,0.0,30.73
27.07388889,77.98333333,JAN 2016,0.0,1.1
27.07388889,77.98333333,JAN 2017,0.0,14.38
27.07388889,77.98333333,MAY 1996,15.3,2.7
27.07388889,77.98333333,MAY 1997,13.67,40.7
27.07388889,77.98333333,MAY 1998,15.64,10.26
27.07388889,77.98333333,MAY 1999,14.15,23.7
27.07388889,77.98333333,MAY 2000,14.3,44.3
27.07388889,77.98333333,MAY 2001,15.3,54.3
27.07388889,77.98333333,MAY 2002,0.0,44.3
27.07388889,77.98333333,MAY 2003,0.0,44.3
27.07388889,77.98333333,MAY 2004,0.0,40.3
27.07388889,77.98333333,MAY 2005,0.0,30.7
27.07388889,77.98333333,MAY 2006,0.0,21.41
27.07388889,77.98333333,MAY 2007,0.0,3.1
27.07388889,77.98333333,MAY 2008,0.0,35.71
27.07388889,77.98333333,MAY 2009,0.0,4.3
27.07388889,77.98333333,MAY 2010,0.0,3.54
27.07388889,77.98333333,MAY 2011,0.0,9.51
27.07388889,77.98333333,MAY 2012,0.0,0.4
27.07388889,77.98333333,MAY 2013,0.0,1.63
27.07388889,77.98333333,MAY 2014,0.0,3.39
27.07388889,77.98333333,MAY 2015,0.0,11.21
27.07388889,77.98333333,MAY 2016,0.0,15.31
27.07388889,77.98333333,NOV 1996,13.2,0
27.07388889,77.98333333,NOV 1997,14.2,0
27.07388889,77.98333333,NOV 1998,13.18,0
27.07388889,77.98333333,NOV 1999,12.85,0
27.07388889,77.98333333,NOV 2000,14.18,0
27.07388889,77.98333333,NOV 2001,14.62,0
27.07388889,77.98333333,NOV 2002,0.0,0
27.07388889,77.98333333,NOV 2004,0.0,0
27.07388889,77.98333333,NOV 2005,0.0,0
27.07388889,77.98333333,NOV 2006,0.0,0
27.07388889,77.98333333,NOV 2007,0.0,0
27.07388889,77.98333333,NOV 2008,0.0,0
27.07388889,77.98333333,NOV 2009,0.0,18
27.07388889,77.98333333,NOV 2010,0.0,0
27.07388889,77.98333333,NOV 2011,0.0,0
27.07388889,77.98333333,NOV 2012,0.0,0
27.07388889,77.98333333,NOV 2013,0.0,0
27.07388889,77.98333333,NOV 2014,0.0,0
27.07388889,77.98333333,NOV 2015,0.0,0
27.07388889,77.98333333,NOV 2016,0.0,0
27.07944444,77.65833333,AUG 1996,0.0,40.7
27.07944444,77.65833333,AUG 1997,0.0,132.4
27.07944444,77.65833333,AUG 1998,0.0,232.4
27.07944444,77.65833333,AUG 1999,0.0,532.4
27.07944444,77.65833333,AUG 2000,0.0,432.44
27.07944444,77.65833333,AUG 2001,0.0,232.44
27.07944444,77.65833333,AUG 2002,0.0,432.44
27.07944444,77.65833333,AUG 2003,0.0,432.44
27.07944444,77.65833333,AUG 2004,0.0,139.4
27.07944444,77.65833333,AUG 2005,0.0,108.9
27.07944444,77.65833333,AUG 2006,0.0,32.44
27.07944444,77.65833333,AUG 2007,0.0,92.04
27.07944444,77.65833333,AUG 2008,0.0,176.58
27.07944444,77.65833333,AUG 2009,0.0,103.16
27.07944444,77.65833333,AUG 2010,0.0,157.52
27.07944444,77.65833333,AUG 2011,0.0,166.64
27.07944444,77.65833333,AUG 2012,0.0,284.33
27.07944444,77.65833333,AUG 2013,0.0,339.85
27.07944444,77.65833333,AUG 2014,0.0,125.24
27.07944444,77.65833333,AUG 2015,0.0,145.64
27.07944444,77.65833333,AUG 2016,0.0,189.15
27.07944444,77.65833333,JAN 1997,0.0,2.7
27.07944444,77.65833333,JAN 1998,0.0,12.31
27.07944444,77.65833333,JAN 1999,0.0,22.1
27.07944444,77.65833333,JAN 2000,0.0,23.7
27.07944444,77.65833333,JAN 2001,0.0,31.7
27.07944444,77.65833333,JAN 2002,0.0,23.7
27.07944444,77.65833333,JAN 2003,0.0,23.7
27.07944444,77.65833333,JAN 2004,0.0,2.7
27.07944444,77.65833333,JAN 2005,0.0,1.4
27.07944444,77.65833333,JAN 2006,0.0,0
27.07944444,77.65833333,JAN 2007,0.0,1.78
27.07944444,77.65833333,JAN 2008,0.0,2.7
27.07944444,77.65833333,JAN 2009,0.0,1.46
27.07944444,77.65833333,JAN 2010,16.44,3.48
27.07944444,77.65833333,JAN 2011,0.0,0
27.07944444,77.65833333,JAN 2012,0.0,24.92
27.07944444,77.65833333,JAN 2013,0.0,11.64
27.07944444,77.65833333,JAN 2014,0.0,52.31
27.07944444,77.65833333,JAN 2015,0.0,30.73
27.07944444,77.65833333,JAN 2016,0.0,1.1
27.07944444,77.65833333,JAN 2017,0.0,14.38
27.07944444,77.65833333,MAY 1996,0.0,2.7
27.07944444,77.65833333,MAY 1997,0.0,40.7
27.07944444,77.65833333,MAY 1998,0.0,10.26
27.07944444,77.65833333,MAY 1999,0.0,23.7
27.07944444,77.65833333,MAY 2000,0.0,44.3
27.07944444,77.65833333,MAY 2001,0.0,54.3
27.07944444,77.65833333,MAY 2002,0.0,44.3
27.07944444,77.65833333,MAY 2003,0.0,44.3
27.07944444,77.65833333,MAY 2004,0.0,40.3
27.07944444,77.65833333,MAY 2005,0.0,30.7
27.07944444,77.65833333,MAY 2006,0.0,21.41
27.07944444,77.65833333,MAY 2007,0.0,3.1
27.07944444,77.65833333,MAY 2008,0.0,35.71
27.07944444,77.65833333,MAY 2009,0.0,4.3
27.07944444,77.65833333,MAY 2010,0.0,3.54
27.07944444,77.65833333,MAY 2011,0.0,9.51
27.07944444,77.65833333,MAY 2012,0.0,0.4
27.07944444,77.65833333,MAY 2013,0.0,1.63
27.07944444,77.65833333,MAY 2014,0.0,3.39
27.07944444,77.65833333,MAY 2015,0.0,11.21
27.07944444,77.65833333,MAY 2016,0.0,15.31
27.07944444,77.65833333,NOV 1996,0.0,0
27.07944444,77.65833333,NOV 1997,0.0,0
27.07944444,77.65833333,NOV 1998,0.0,0
27.07944444,77.65833333,NOV 1999,0.0,0
27.07944444,77.65833333,NOV 2000,0.0,0
27.07944444,77.65833333,NOV 2001,0.0,0
27.07944444,77.65833333,NOV 2002,0.0,0
27.07944444,77.65833333,NOV 2004,0.0,0
27.07944444,77.65833333,NOV 2005,0.0,0
27.07944444,77.65833333,NOV 2006,0.0,0
27.07944444,77.65833333,NOV 2007,0.0,0
27.07944444,77.65833333,NOV 2008,0.0,0
27.07944444,77.65833333,NOV 2009,0.0,18
27.07944444,77.65833333,NOV 2010,0.0,0
